timestep, id, lat, long, angle, speed, RSSI, throughput
100.00, 27, 37.967500, 23.769617, 274.400264, 5.893475, 43.69855300528189, 21.849276502640944
101.00, 27, 37.967506, 23.769550, 274.400264, 5.893475, 58.452407299282335, 29.22620364964117
102.00, 27, 37.967511, 23.769483, 274.400264, 5.893475, 45.11256387847447, 22.556281939237234
103.00, 27, 37.967517, 23.769417, 274.400264, 5.893475, 58.521567758184325, 29.260783879092163
104.00, 27, 37.967523, 23.769350, 274.400264, 5.893475, 52.07148237348637, 26.035741186743184
105.00, 27, 37.967528, 23.769283, 274.400264, 5.893475, 85.25387712208219, 42.626938561041094
106.00, 27, 37.967534, 23.769217, 274.400264, 5.893475, 48.07452648548128, 24.03726324274064
107.00, 27, 37.967539, 23.769150, 274.400264, 5.893475, 36.45925405588568, 18.22962702794284
108.00, 27, 37.967545, 23.769083, 274.377051, 5.893475, 33.00032005492611, 16.500160027463053
109.00, 27, 37.967551, 23.769017, 274.377051, 5.893475, 31.964813539522666, 15.982406769761335
110.00, 27, 37.967556, 23.768950, 274.377051, 5.893475, 31.50186421411087, 15.750932107055435
111.00, 27, 37.967562, 23.768883, 274.377051, 5.893475, 66.6985225279206, 33.3492612639603
112.00, 27, 37.967568, 23.768817, 274.377051, 5.893475, 39.141146708523515, 19.570573354261757
113.00, 27, 37.967573, 23.768750, 274.377051, 5.893475, 81.64002273465896, 40.82001136732948
114.00, 27, 37.967579, 23.768683, 274.377051, 5.893475, 43.19203024178175, 21.596015120890875
115.00, 27, 37.967584, 23.768617, 274.377051, 5.893475, 56.90553117708979, 28.4527655885449
116.00, 27, 37.967590, 23.768550, 274.377051, 5.893475, 21.839113590831253, 10.919556795415627
117.00, 27, 37.967596, 23.768483, 274.377051, 5.893475, 67.59048799120508, 33.79524399560254
118.00, 27, 37.967601, 23.768417, 274.377051, 5.893475, 56.758553341177134, 28.379276670588567
119.00, 27, 37.967607, 23.768350, 274.377051, 5.893475, 57.702655556912134, 28.851327778456064
120.00, 27, 37.967613, 23.768283, 274.377051, 5.893475, 20.51561589244811, 10.257807946224055
121.00, 27, 37.967618, 23.768217, 274.377051, 5.893475, 83.52122695246483, 41.760613476232415
122.00, 27, 37.967624, 23.768150, 274.710004, 5.893475, 81.92659174060547, 40.96329587030274
123.00, 27, 37.967630, 23.768083, 274.710004, 5.893475, 59.555330078626845, 29.777665039313423
124.00, 27, 37.967636, 23.768017, 274.710004, 5.893475, 44.282972795345174, 22.141486397672587
125.00, 27, 37.967642, 23.767950, 274.710004, 5.893475, 68.45238816874033, 34.226194084370164
126.00, 27, 37.967648, 23.767884, 274.710004, 5.893475, 69.31454879678196, 34.65727439839098
127.00, 27, 37.967654, 23.767817, 274.710004, 5.893475, 40.59060883487268, 20.29530441743634
128.00, 27, 37.967660, 23.767750, 274.710004, 5.893475, 70.88008259097818, 35.44004129548909
129.00, 27, 37.967666, 23.767684, 274.710004, 5.893475, 84.45454942942061, 42.227274714710305
130.00, 27, 37.967671, 23.767617, 274.710004, 5.893475, 53.33276351107051, 26.666381755535255
131.00, 27, 37.967677, 23.767550, 274.710004, 5.893475, 78.28780246200002, 39.14390123100001
132.00, 27, 37.967683, 23.767484, 274.710004, 5.893475, 51.71665149875325, 25.858325749376625
133.00, 27, 37.967689, 23.767417, 274.710004, 5.893475, 42.23732631007178, 21.11866315503589
134.00, 27, 37.967695, 23.767351, 274.710004, 5.893475, 22.967475923793387, 11.483737961896693
135.00, 27, 37.967700, 23.767284, 273.782398, 5.893475, 27.521604730686278, 13.760802365343139
136.00, 27, 37.967705, 23.767217, 273.462550, 5.893475, 92.40771317820202, 46.20385658910101
137.00, 27, 37.967710, 23.767150, 273.462550, 5.893475, 97.61007602482012, 48.80503801241006
138.00, 27, 37.967715, 23.767084, 273.487363, 5.893475, 29.488376920822713, 14.744188460411356
139.00, 27, 37.967722, 23.767017, 276.592873, 5.893475, 49.59361975188735, 24.796809875943676
140.00, 27, 37.967730, 23.766951, 276.592873, 5.893475, 62.76310066564817, 31.381550332824084
141.00, 27, 37.967740, 23.766885, 278.910261, 5.893475, 72.99909291609804, 36.49954645804902
142.00, 27, 37.967753, 23.766820, 283.435141, 5.893475, 68.84764697017039, 34.423823485085194
143.00, 27, 37.967767, 23.766756, 283.435141, 5.893475, 73.39895947851281, 36.699479739256404
144.00, 27, 37.967781, 23.766691, 283.590850, 5.893475, 57.32568571448454, 28.66284285724227
145.00, 27, 37.967795, 23.766626, 283.679042, 5.893475, 53.77064563706148, 26.88532281853074
146.00, 27, 37.967810, 23.766562, 284.616678, 5.893475, 66.38119403503724, 33.19059701751862
147.00, 27, 37.967825, 23.766506, 287.119453, 5.194503, 45.789925354711244, 22.894962677355622
148.00, 27, 37.967837, 23.766461, 287.119453, 4.194503, 79.60767917664076, 39.80383958832038
149.00, 27, 37.967847, 23.766426, 287.119453, 3.194503, 70.17894085980653, 35.089470429903265
150.00, 27, 37.967859, 23.766381, 287.149516, 4.194503, 68.11368015475517, 34.056840077377586
151.00, 27, 37.967875, 23.766326, 288.514891, 5.194503, 96.47874587452844, 48.23937293726422
152.00, 27, 37.967897, 23.766264, 292.572386, 5.893475, 84.42310348439321, 42.211551742196605
153.00, 27, 37.967919, 23.766203, 292.729025, 5.893475, 64.15490491160786, 32.07745245580393
154.00, 27, 37.967941, 23.766142, 292.717444, 5.893475, 46.04973595435965, 23.024867977179824
155.00, 27, 37.967963, 23.766081, 292.713463, 5.893475, 78.08554336254457, 39.042771681272285
156.00, 27, 37.967984, 23.766020, 292.713463, 5.893475, 60.25369664410404, 30.12684832205202
157.00, 27, 37.968006, 23.765959, 292.713463, 5.893475, 45.07046098062362, 22.53523049031181
158.00, 27, 37.968030, 23.765899, 294.770778, 5.893475, 43.10743324717578, 21.55371662358789
159.00, 27, 37.968058, 23.765842, 300.087376, 5.893475, 80.80340109602732, 40.40170054801366
160.00, 27, 37.968086, 23.765785, 300.087376, 5.893475, 70.88258967412997, 35.44129483706499
161.00, 27, 37.968114, 23.765729, 300.827610, 5.893475, 35.139385876769666, 17.569692938384833
162.00, 27, 37.968145, 23.765674, 303.702246, 5.893475, 62.34081398031439, 31.170406990157197
163.00, 27, 37.968176, 23.765619, 303.702246, 5.893475, 67.52328094516608, 33.76164047258304
164.00, 27, 37.968206, 23.765565, 303.702246, 5.893475, 61.168624431627485, 30.584312215813743
165.00, 27, 37.968237, 23.765510, 303.702246, 5.893475, 36.01033617056213, 18.005168085281063
166.00, 27, 37.968270, 23.765457, 306.492500, 5.893475, 71.07300592257803, 35.53650296128902
167.00, 27, 37.968303, 23.765405, 306.876070, 5.893475, 58.57919468139473, 29.289597340697366
168.00, 27, 37.968336, 23.765352, 306.876070, 5.893475, 84.52244353457195, 42.261221767285974
169.00, 27, 37.968371, 23.765302, 310.278291, 5.893475, 32.35446144389089, 16.177230721945445
170.00, 27, 37.968407, 23.765253, 311.719326, 5.893475, 64.87406079737934, 32.43703039868967
171.00, 27, 37.968444, 23.765205, 311.719326, 5.893475, 71.26609015651232, 35.63304507825616
172.00, 27, 37.968480, 23.765156, 311.719326, 5.893475, 76.02746605018064, 38.01373302509032
173.00, 27, 37.968518, 23.765108, 312.859293, 5.893475, 84.2235465858223, 42.11177329291115
174.00, 27, 37.968556, 23.765061, 314.400156, 5.893475, 58.03313919920455, 29.016569599602278
175.00, 27, 37.968594, 23.765015, 314.400156, 5.893475, 61.7143785832807, 30.857189291640346
176.00, 27, 37.968632, 23.764969, 314.400156, 5.893475, 38.42194818790868, 19.21097409395434
177.00, 27, 37.968671, 23.764923, 316.121004, 5.893475, 48.34478634419232, 24.17239317209616
178.00, 27, 37.968712, 23.764880, 318.577189, 5.893475, 46.8195865957596, 23.4097932978798
179.00, 27, 37.968753, 23.764838, 318.577189, 5.893475, 57.13059817085585, 28.565299085427924
180.00, 27, 37.968794, 23.764795, 318.577189, 5.893475, 73.04198391166322, 36.52099195583161
181.00, 27, 37.968835, 23.764752, 318.577189, 5.893475, 35.29789468294203, 17.648947341471015
182.00, 27, 37.968876, 23.764709, 318.577189, 5.893475, 62.78043351039327, 31.390216755196636
183.00, 27, 37.968916, 23.764666, 318.577189, 5.893475, 56.46853293052301, 28.234266465261506
184.00, 27, 37.968957, 23.764623, 318.577189, 5.893475, 43.34860675175749, 21.674303375878743
185.00, 27, 37.968998, 23.764581, 318.577189, 5.893475, 79.07407053931777, 39.53703526965889
186.00, 27, 37.969039, 23.764538, 318.577189, 5.893475, 50.80380208126125, 25.401901040630626
187.00, 27, 37.969080, 23.764495, 318.501984, 5.893475, 64.96577823916479, 32.482889119582396
188.00, 27, 37.969120, 23.764452, 318.372355, 5.893475, 58.07366959997053, 29.036834799985268
189.00, 27, 37.969161, 23.764409, 318.372355, 5.893475, 71.93441281115325, 35.967206405576626
190.00, 27, 37.969202, 23.764366, 318.372355, 5.893475, 83.17871650775963, 41.589358253879816
191.00, 27, 37.969242, 23.764323, 318.372355, 5.893475, 73.40105402822363, 36.70052701411181
192.00, 27, 37.969283, 23.764280, 318.372355, 5.893475, 36.52810153248404, 18.26405076624202
193.00, 27, 37.969324, 23.764237, 318.372355, 5.893475, 49.97757711428917, 24.988788557144584
194.00, 27, 37.969365, 23.764194, 318.372355, 5.893475, 66.55680324766013, 33.278401623830064
195.00, 27, 37.969405, 23.764151, 318.372355, 5.893475, 60.7302222563181, 30.36511112815905
196.00, 27, 37.969446, 23.764107, 318.372355, 5.893475, 65.03157075960486, 32.51578537980243
197.00, 27, 37.969487, 23.764064, 318.372355, 5.893475, 56.70544284028702, 28.35272142014351
198.00, 27, 37.969527, 23.764021, 318.372355, 5.893475, 40.230918076671074, 20.115459038335537
199.00, 27, 37.969568, 23.763978, 318.372355, 5.893475, 45.07001596458601, 22.535007982293006
200.00, 27, 37.969609, 23.763935, 318.372355, 5.893475, 71.20890478678712, 35.60445239339356
201.00, 27, 37.969650, 23.763892, 318.372355, 5.893475, 62.845312594920536, 31.422656297460268
202.00, 27, 37.969690, 23.763849, 318.372355, 5.893475, 62.51559384139768, 31.257796920698837
203.00, 27, 37.969731, 23.763806, 318.372355, 5.893475, 54.008613260714405, 27.0043066303572
204.00, 27, 37.969772, 23.763763, 318.372355, 5.893475, 79.7158435442893, 39.85792177214465
205.00, 27, 37.969812, 23.763720, 317.668887, 5.893475, 75.64951554765844, 37.82475777382922
206.00, 27, 37.969852, 23.763676, 317.191264, 5.893475, 80.51583715744889, 40.25791857872444
207.00, 27, 37.969892, 23.763631, 317.191264, 5.893475, 48.85654611074198, 24.42827305537099
208.00, 27, 37.969931, 23.763586, 315.635141, 5.893475, 86.23894693515784, 43.11947346757892
209.00, 27, 37.969968, 23.763538, 311.729019, 5.893475, 69.97727276940847, 34.988636384704236
210.00, 27, 37.970004, 23.763489, 311.729019, 5.893475, 80.56890965892298, 40.28445482946149
211.00, 27, 37.970041, 23.763440, 311.729019, 5.893475, 64.89783811115772, 32.44891905557886
212.00, 27, 37.970076, 23.763390, 309.729784, 5.893475, 62.416232795722806, 31.208116397861403
213.00, 27, 37.970108, 23.763337, 305.385662, 5.893475, 82.15728976292115, 41.078644881460576
214.00, 27, 37.970140, 23.763283, 305.385662, 5.893475, 51.00658810133895, 25.503294050669474
215.00, 27, 37.970172, 23.763230, 305.057018, 5.893475, 61.51067159736298, 30.75533579868149
216.00, 27, 37.970201, 23.763173, 301.439331, 5.893475, 93.97964440095453, 46.98982220047726
217.00, 27, 37.970230, 23.763117, 301.439331, 5.893475, 45.55640487528705, 22.778202437643525
218.00, 27, 37.970259, 23.763061, 301.439331, 5.893475, 29.967554098386753, 14.983777049193375
219.00, 27, 37.970288, 23.763005, 301.439331, 5.893475, 44.5994749724481, 22.29973748622405
220.00, 27, 37.970317, 23.762949, 301.439331, 5.893475, 48.09049314372052, 24.04524657186026
221.00, 27, 37.970346, 23.762893, 301.439331, 5.893475, 55.13008260666631, 27.565041303333153
222.00, 27, 37.970374, 23.762836, 300.068583, 5.893475, 62.36478804114816, 31.18239402057408
223.00, 27, 37.970402, 23.762779, 300.068583, 5.893475, 43.060849235860296, 21.530424617930148
224.00, 27, 37.970430, 23.762722, 300.068583, 5.893475, 66.0515358816046, 33.0257679408023
225.00, 27, 37.970458, 23.762665, 300.068583, 5.893475, 55.2260525430178, 27.6130262715089
226.00, 27, 37.970486, 23.762608, 300.629879, 5.893475, 61.134410316265466, 30.567205158132733
227.00, 27, 37.970515, 23.762552, 301.092558, 5.893475, 62.445760581706246, 31.222880290853123
228.00, 27, 37.970543, 23.762495, 301.092558, 5.893475, 70.43694718661207, 35.21847359330604
229.00, 27, 37.970572, 23.762439, 301.092558, 5.893475, 44.832963109755575, 22.416481554877787
230.00, 27, 37.970601, 23.762383, 301.092558, 5.893475, 43.08392465206122, 21.54196232603061
231.00, 27, 37.970630, 23.762326, 301.092558, 5.893475, 44.198492664157, 22.0992463320785
232.00, 27, 37.970658, 23.762270, 301.092558, 5.893475, 77.24956670888514, 38.62478335444257
233.00, 27, 37.970687, 23.762214, 301.092558, 5.893475, 83.8118258154526, 41.9059129077263
234.00, 27, 37.970716, 23.762157, 301.092558, 5.893475, 68.14701505269218, 34.07350752634609
235.00, 27, 37.970745, 23.762101, 301.072793, 5.893475, 72.63968597064553, 36.319842985322765
236.00, 27, 37.970773, 23.762044, 300.004062, 5.893475, 65.82458344037896, 32.91229172018948
237.00, 27, 37.970800, 23.761987, 300.004062, 5.893475, 97.43092178425252, 48.71546089212626
238.00, 27, 37.970828, 23.761930, 300.004062, 5.893475, 69.4266809793882, 34.7133404896941
239.00, 27, 37.970856, 23.761873, 300.004062, 5.893475, 93.83551571048747, 46.917757855243735
240.00, 27, 37.970884, 23.761816, 300.004062, 5.893475, 73.11849086238567, 36.559245431192835
241.00, 27, 37.970912, 23.761759, 300.004062, 5.893475, 44.49807339908662, 22.24903669954331
242.00, 27, 37.970940, 23.761701, 300.004062, 5.893475, 57.29576507785786, 28.647882538928933
243.00, 27, 37.970968, 23.761644, 300.004062, 5.893475, 35.0955127377298, 17.5477563688649
244.00, 27, 37.970996, 23.761587, 300.004062, 5.893475, 83.31509621930171, 41.657548109650854
245.00, 27, 37.971024, 23.761530, 300.004062, 5.893475, 72.64698989502003, 36.323494947510014
246.00, 27, 37.971052, 23.761473, 300.004062, 5.893475, 61.55790131900136, 30.77895065950068
247.00, 27, 37.971079, 23.761416, 300.004062, 5.893475, 74.87491674124183, 37.43745837062092
248.00, 27, 37.971107, 23.761359, 299.640491, 5.893475, 28.61138582908047, 14.305692914540236
249.00, 27, 37.971135, 23.761302, 299.483854, 5.893475, 92.96420324047908, 46.48210162023954
250.00, 27, 37.971162, 23.761244, 299.483854, 5.893475, 45.98436774420498, 22.99218387210249
251.00, 27, 37.971190, 23.761187, 299.483854, 5.893475, 40.678256617554396, 20.339128308777198
252.00, 27, 37.971217, 23.761130, 299.483854, 5.893475, 21.8178772702204, 10.9089386351102
253.00, 27, 37.971244, 23.761072, 299.483854, 5.893475, 54.19598959103227, 27.097994795516133
254.00, 27, 37.971272, 23.761015, 299.483854, 5.893475, 60.68065050703636, 30.34032525351818
255.00, 27, 37.971299, 23.760957, 299.212842, 5.893475, 60.3043657962252, 30.1521828981126
256.00, 27, 37.971326, 23.760899, 298.342297, 5.893475, 46.67966868092939, 23.339834340464694
257.00, 27, 37.971352, 23.760841, 298.342297, 5.893475, 43.07416053899115, 21.537080269495576
258.00, 27, 37.971379, 23.760783, 298.342297, 5.893475, 62.78151754420065, 31.390758772100323
259.00, 27, 37.971406, 23.760725, 298.342297, 5.893475, 67.5887207941583, 33.79436039707915
260.00, 27, 37.971432, 23.760667, 298.342297, 5.893475, 68.40811323412088, 34.20405661706044
261.00, 27, 37.971459, 23.760609, 298.342297, 5.893475, 76.10483679418118, 38.05241839709059
262.00, 27, 37.971485, 23.760551, 298.342297, 5.893475, 86.14906918990418, 43.07453459495209
263.00, 27, 37.971512, 23.760493, 298.342297, 5.893475, 64.76364479117345, 32.381822395586724
264.00, 27, 37.971538, 23.760435, 298.342297, 5.893475, 67.31461620550961, 33.657308102754804
265.00, 27, 37.971565, 23.760377, 298.342297, 5.893475, 33.430148123809154, 16.715074061904577
266.00, 27, 37.971590, 23.760318, 296.632539, 5.893475, 53.083737183998544, 26.541868591999275
267.00, 27, 37.971612, 23.760257, 292.854021, 5.893475, 66.69499920863421, 33.34749960431711
268.00, 27, 37.971634, 23.760196, 292.854021, 5.893475, 96.95140212603116, 48.47570106301558
269.00, 27, 37.971657, 23.760135, 292.854021, 5.893475, 37.50988831142891, 18.754944155714455
