timestep, id, lat, long, angle, speed, RSSI, throughput
434.00, 21, 37.970450, 23.762680, 300.068583, 4.884129, 58.168425536020514, 29.08421276801026
434.00, 22, 37.970136, 23.763289, 305.385662, 5.616441, 66.80125142397468, 33.40062571198734
434.00, 23, 37.969525, 23.764024, 318.372355, 5.421137, 73.43194374023857, 36.71597187011928
434.00, 24, 37.967538, 23.768077, 94.034197, 4.946208, 47.08813981770008, 23.54406990885004
434.00, 25, 37.967668, 23.766758, 100.635877, 4.590662, 70.53905132529556, 35.26952566264778
435.00, 16, 37.967026, 23.773231, 79.230807, 5.153207, 87.31227536202134, 43.65613768101067
435.00, 17, 37.970594, 23.762396, 301.092558, 4.884129, 70.9369330890313, 35.46846654451565
435.00, 18, 37.966976, 23.772281, 92.859521, 5.234089, 54.30848246502544, 27.15424123251272
435.00, 19, 37.967065, 23.771606, 102.707945, 5.205408, 79.35389774743464, 39.67694887371732
435.00, 20, 37.970534, 23.762514, 301.092558, 4.884129, 65.4186785210592, 32.7093392605296
435.00, 21, 37.970473, 23.762633, 300.098619, 4.884129, 58.202956774181374, 29.101478387090683
435.00, 22, 37.970167, 23.763238, 305.385662, 5.616441, 78.07303295884842, 39.03651647942421
435.00, 23, 37.969562, 23.763984, 318.372355, 5.421137, 38.664369767502706, 19.332184883751353
435.00, 24, 37.967533, 23.768133, 94.034197, 4.946208, 44.16899956428858, 22.08449978214429
435.00, 25, 37.967660, 23.766809, 99.683803, 4.590662, 73.75149389206106, 36.87574694603053
436.00, 16, 37.967033, 23.773289, 79.230807, 5.153207, 60.4345889406436, 30.217294470321796
436.00, 17, 37.970618, 23.762349, 301.092558, 4.884129, 40.699010323988546, 20.349505161994273
436.00, 18, 37.966974, 23.772340, 91.411129, 5.234089, 52.14411729311153, 26.072058646555764
436.00, 19, 37.967055, 23.771664, 100.775350, 5.205408, 25.215215106529705, 12.607607553264852
436.00, 20, 37.970558, 23.762468, 301.092558, 4.884129, 95.63156103617479, 47.815780518087394
436.00, 21, 37.970497, 23.762586, 301.092558, 4.884129, 49.696388920870376, 24.848194460435188
436.00, 22, 37.970195, 23.763185, 301.439331, 5.616441, 58.1912183693841, 29.09560918469205
436.00, 23, 37.969600, 23.763945, 318.372355, 5.421137, 56.76355624085028, 28.38177812042514
436.00, 24, 37.967529, 23.768189, 94.152648, 4.946208, 38.181934746195786, 19.090967373097893
436.00, 25, 37.967652, 23.766860, 99.683803, 4.590662, 67.38994717909982, 33.69497358954991
437.00, 16, 37.967041, 23.773347, 79.230807, 5.153207, 67.35011518126731, 33.675057590633656
437.00, 17, 37.970642, 23.762303, 301.092558, 4.884129, 80.77175831726294, 40.38587915863147
437.00, 18, 37.966971, 23.772400, 91.411129, 5.234089, 49.1796503917428, 24.5898251958714
437.00, 19, 37.967045, 23.771722, 100.775350, 5.205408, 60.23880328505672, 30.11940164252836
437.00, 20, 37.970581, 23.762421, 301.092558, 4.884129, 40.21415912870374, 20.10707956435187
437.00, 21, 37.970521, 23.762539, 301.092558, 4.884129, 32.09959810614376, 16.04979905307188
437.00, 22, 37.970222, 23.763131, 301.439331, 5.616441, 60.18080338595196, 30.09040169297598
437.00, 23, 37.969637, 23.763905, 318.372355, 5.421137, 75.41450538724482, 37.70725269362241
437.00, 24, 37.967524, 23.768245, 94.600553, 4.946208, 69.46902699058553, 34.73451349529277
437.00, 25, 37.967644, 23.766911, 99.256548, 4.590662, 50.513665135834124, 25.256832567917066
438.00, 16, 37.967048, 23.773404, 79.230807, 5.153207, 76.64423512160587, 38.32211756080294
438.00, 17, 37.970666, 23.762256, 301.092558, 4.884129, 69.17106240573688, 34.58553120286844
438.00, 18, 37.966969, 23.772459, 90.511452, 5.234089, 55.42732398086829, 27.713661990434147
438.00, 19, 37.967035, 23.771780, 100.775350, 5.205408, 55.40186282311063, 27.700931411555317
438.00, 20, 37.970605, 23.762374, 301.092558, 4.884129, 48.76987849207449, 24.384939246037245
438.00, 21, 37.970545, 23.762493, 301.092558, 4.884129, 60.83708432213962, 30.418542161069805
438.00, 22, 37.970250, 23.763078, 301.439331, 5.616441, 56.1952766255858, 28.0976383127929
438.00, 23, 37.969675, 23.763866, 318.372355, 5.421137, 66.80205543983702, 33.40102771991851
438.00, 24, 37.967518, 23.768301, 95.021795, 4.946208, 47.10851467802137, 23.554257339010686
438.00, 25, 37.967638, 23.766963, 97.338606, 4.590662, 87.71819840670773, 43.859099203353864
439.00, 16, 37.967056, 23.773462, 78.347421, 5.153207, 67.24963990479753, 33.62481995239877
439.00, 17, 37.970689, 23.762209, 301.092558, 4.884129, 68.77845845226192, 34.38922922613096
439.00, 18, 37.966969, 23.772519, 88.829154, 5.234089, 49.974910992696614, 24.987455496348307
439.00, 19, 37.967025, 23.771838, 100.775350, 5.205408, 44.17893906578102, 22.08946953289051
439.00, 20, 37.970629, 23.762328, 301.092558, 4.884129, 45.08571968690706, 22.54285984345353
439.00, 21, 37.970569, 23.762446, 301.092558, 4.884129, 58.71811979207099, 29.359059896035493
439.00, 22, 37.970278, 23.763024, 301.439331, 5.616441, 55.17389854670283, 27.586949273351415
439.00, 23, 37.969712, 23.763826, 318.372355, 5.421137, 36.25833444694081, 18.129167223470404
439.00, 24, 37.967513, 23.768357, 95.021795, 4.946208, 55.80101811065437, 27.900509055327184
439.00, 25, 37.967631, 23.767014, 97.338606, 4.590662, 92.41325518375513, 46.20662759187756
440.00, 16, 37.967064, 23.773520, 78.246507, 5.153207, 47.25586679424944, 23.62793339712472
440.00, 17, 37.970713, 23.762162, 301.092558, 4.884129, 60.51648994880813, 30.258244974404064
440.00, 18, 37.966968, 23.772578, 88.829154, 5.234089, 51.48186477626875, 25.740932388134375
440.00, 19, 37.967015, 23.771896, 99.858058, 5.205408, 50.228094870464396, 25.1140474352322
440.00, 20, 37.970653, 23.762281, 301.092558, 4.884129, 70.42160584487368, 35.21080292243684
440.00, 21, 37.970592, 23.762399, 301.092558, 4.884129, 44.60494351143723, 22.302471755718614
440.00, 22, 37.970305, 23.762971, 301.439331, 5.616441, 50.68762721130926, 25.34381360565463
440.00, 23, 37.969750, 23.763786, 318.372355, 5.421137, 94.70035101822012, 47.35017550911006
440.00, 24, 37.967508, 23.768413, 95.021795, 4.946208, 72.1796949873979, 36.08984749369895
440.00, 25, 37.967625, 23.767066, 97.338606, 4.590662, 34.25346634973666, 17.12673317486833
441.00, 16, 37.967072, 23.773578, 78.246507, 5.153207, 51.865687937642036, 25.932843968821018
441.00, 17, 37.970737, 23.762116, 301.092558, 4.884129, 52.89793530490851, 26.448967652454254
441.00, 18, 37.966968, 23.772638, 88.829154, 5.234089, 45.156656035274594, 22.578328017637297
441.00, 19, 37.967007, 23.771954, 98.493688, 5.205408, 54.86813599868735, 27.434067999343675
441.00, 20, 37.970677, 23.762234, 301.092558, 4.884129, 69.09010372957881, 34.54505186478941
441.00, 21, 37.970616, 23.762353, 301.092558, 4.884129, 87.52249475300164, 43.76124737650082
441.00, 22, 37.970333, 23.762917, 301.439331, 5.616441, 44.064993130035134, 22.032496565017567
441.00, 23, 37.969787, 23.763747, 318.372355, 5.421137, 76.86892187057313, 38.434460935286566
441.00, 24, 37.967503, 23.768469, 95.021795, 4.946208, 35.62589723230195, 17.812948616150976
441.00, 25, 37.967619, 23.767118, 96.273409, 4.590662, 71.62832958249041, 35.814164791245204
442.00, 16, 37.967080, 23.773635, 78.246507, 5.153207, 56.18488870157253, 28.092444350786266
442.00, 17, 37.970760, 23.762069, 300.349198, 4.884129, 53.60417263612775, 26.80208631806387
442.00, 18, 37.966970, 23.772697, 86.082767, 5.234089, 45.03930843973862, 22.51965421986931
442.00, 19, 37.966999, 23.772012, 97.813803, 5.205408, 57.432082727810695, 28.716041363905347
442.00, 20, 37.970700, 23.762187, 301.092558, 4.884129, 42.87055997278139, 21.435279986390697
442.00, 21, 37.970640, 23.762306, 301.092558, 4.884129, 70.62093628827853, 35.310468144139264
442.00, 22, 37.970360, 23.762864, 300.716088, 5.616441, 75.89690734403706, 37.94845367201853
442.00, 23, 37.969824, 23.763706, 317.250853, 5.421137, 47.131331197665006, 23.565665598832503
442.00, 24, 37.967498, 23.768525, 95.021795, 4.946208, 73.04199611945421, 36.520998059727106
442.00, 25, 37.967614, 23.767169, 95.726177, 4.590662, 56.4256361357384, 28.2128180678692
443.00, 16, 37.967088, 23.773693, 78.246507, 5.153207, 90.60409765804046, 45.30204882902023
443.00, 17, 37.970784, 23.762021, 300.004062, 4.884129, 52.27226002571778, 26.13613001285889
443.00, 18, 37.966974, 23.772756, 82.362964, 5.234089, 25.331419651481532, 12.665709825740768
443.00, 19, 37.966993, 23.772071, 96.521212, 5.205408, 28.886598586076694, 14.443299293038347
443.00, 20, 37.970724, 23.762141, 301.092558, 4.884129, 54.89383447076359, 27.446917235381797
443.00, 21, 37.970664, 23.762259, 301.092558, 4.884129, 72.03459325369634, 36.01729662684817
443.00, 22, 37.970387, 23.762809, 300.068583, 5.616441, 28.53754621255433, 14.268773106277163
443.00, 23, 37.969861, 23.763666, 317.191264, 5.421137, 71.86216881705064, 35.93108440852532
443.00, 24, 37.967492, 23.768580, 95.021795, 4.946208, 59.90677829913704, 29.953389149568522
443.00, 25, 37.967608, 23.767221, 95.726177, 4.590662, 63.87773879732466, 31.938869398662327
444.00, 16, 37.967095, 23.773751, 80.553562, 5.153207, 78.54009394354354, 39.27004697177177
444.00, 17, 37.970807, 23.761974, 300.004062, 4.884129, 55.462884928759145, 27.731442464379576
444.00, 18, 37.966979, 23.772816, 82.362964, 5.234089, 29.7370023044612, 14.868501152230602
444.00, 19, 37.966986, 23.772130, 96.129324, 5.205408, 44.00053998919275, 22.000269994596376
444.00, 20, 37.970748, 23.762094, 300.918901, 4.884129, 99.92115416870885, 49.960577084354426
444.00, 21, 37.970688, 23.762212, 301.092558, 4.884129, 21.225106544049652, 10.612553272024826
444.00, 22, 37.970413, 23.762755, 300.068583, 5.616441, 55.165908047646326, 27.582954023823163
444.00, 23, 37.969898, 23.763625, 317.191264, 5.421137, 66.16275150894214, 33.08137575447107
444.00, 24, 37.967487, 23.768636, 95.023052, 4.946208, 76.83704012473243, 38.41852006236621
444.00, 25, 37.967603, 23.767273, 95.726177, 4.590662, 45.1508194699592, 22.5754097349796
445.00, 16, 37.967100, 23.773809, 81.639112, 5.153207, 57.361840152565314, 28.680920076282657
445.00, 17, 37.970830, 23.761927, 300.004062, 4.884129, 87.72968148853853, 43.864840744269266
445.00, 18, 37.966984, 23.772875, 82.362964, 5.234089, 60.369382579688725, 30.184691289844363
445.00, 19, 37.966982, 23.772189, 93.251441, 5.205408, 58.820103644321826, 29.410051822160916
445.00, 20, 37.970771, 23.762047, 300.004062, 4.884129, 77.66655589815588, 38.83327794907794
445.00, 21, 37.970712, 23.762166, 301.092558, 4.884129, 50.57200112102218, 25.28600056051109
445.00, 22, 37.970440, 23.762701, 300.068583, 5.616441, 58.01152703523539, 29.005763517617694
445.00, 23, 37.969933, 23.763583, 315.249679, 5.421137, 64.21018655744132, 32.10509327872066
445.00, 24, 37.967482, 23.768692, 95.048250, 4.946208, 78.85016353353258, 39.42508176676629
445.00, 25, 37.967597, 23.767325, 95.726177, 4.590662, 74.31276227774225, 37.156381138871126
446.00, 16, 37.967105, 23.773868, 81.639112, 5.153207, 75.29863332229525, 37.64931666114762
446.00, 17, 37.970853, 23.761880, 300.004062, 4.884129, 49.97152349589269, 24.985761747946345
446.00, 18, 37.966990, 23.772934, 81.046564, 5.234089, 81.24877859158829, 40.624389295794145
446.00, 19, 37.966978, 23.772248, 93.251441, 5.205408, 56.977162706960904, 28.488581353480452
446.00, 20, 37.970794, 23.761999, 300.004062, 4.884129, 56.43283773095139, 28.216418865475696
446.00, 21, 37.970735, 23.762119, 301.092558, 4.884129, 52.06261068101599, 26.03130534050799
446.00, 22, 37.970467, 23.762646, 300.068583, 5.616441, 52.30282864990668, 26.151414324953336
446.00, 23, 37.969967, 23.763539, 311.729019, 5.421137, 67.9763600375851, 33.98818001879255
446.00, 24, 37.967477, 23.768748, 95.023134, 4.946208, 72.32566443260811, 36.162832216304054
446.00, 25, 37.967593, 23.767377, 94.268668, 4.590662, 34.884516794372004, 17.442258397186002
447.00, 16, 37.967111, 23.773926, 81.639112, 5.153207, 47.81812271221439, 23.909061356107195
447.00, 17, 37.970876, 23.761832, 300.004062, 4.884129, 47.21715083232568, 23.60857541616284
447.00, 18, 37.966997, 23.772993, 79.748801, 5.234089, 30.63521169569168, 15.317605847845838
447.00, 19, 37.966975, 23.772307, 92.020340, 5.205408, 51.75858894477874, 25.87929447238937
447.00, 20, 37.970817, 23.761952, 300.004062, 4.884129, 41.403263020217054, 20.701631510108527
447.00, 21, 37.970759, 23.762072, 300.425310, 4.884129, 73.43129308467653, 36.71564654233826
447.00, 22, 37.970494, 23.762592, 300.964517, 5.616441, 39.270794481673335, 19.635397240836667
447.00, 23, 37.970000, 23.763494, 311.729019, 5.421137, 93.88943801809205, 46.944719009046025
447.00, 24, 37.967471, 23.768804, 95.023134, 4.946208, 93.60122648802067, 46.800613244010336
447.00, 25, 37.967589, 23.767429, 94.034197, 4.590662, 31.36263000193157, 15.681315000965784
448.00, 16, 37.967116, 23.773984, 81.639112, 5.153207, 61.87870316167189, 30.939351580835943
448.00, 17, 37.970899, 23.761785, 300.004062, 4.884129, 80.35772561115856, 40.17886280557928
448.00, 18, 37.967004, 23.773052, 79.748801, 5.234089, 39.705970829277426, 19.852985414638713
448.00, 19, 37.966973, 23.772366, 91.411129, 5.205408, 62.41053225905506, 31.20526612952753
448.00, 20, 37.970840, 23.761905, 300.004062, 4.884129, 47.957777029568454, 23.978888514784227
448.00, 21, 37.970782, 23.762025, 300.004062, 4.884129, 82.32313057088672, 41.16156528544336
448.00, 22, 37.970521, 23.762539, 301.092558, 5.616441, 30.7881844095637, 15.39409220478185
448.00, 23, 37.970034, 23.763449, 311.729019, 5.421137, 29.646733318241946, 14.823366659120973
448.00, 24, 37.967466, 23.768860, 95.023134, 4.946208, 87.83830310807612, 43.91915155403806
448.00, 25, 37.967585, 23.767481, 94.034197, 4.590662, 62.2359365483533, 31.11796827417665
449.00, 16, 37.967121, 23.774042, 81.639112, 5.153207, 89.4119889009956, 44.7059944504978
449.00, 17, 37.970922, 23.761738, 300.004062, 4.884129, 61.8722739778643, 30.93613698893215
449.00, 18, 37.967011, 23.773111, 79.748801, 5.234089, 83.91874593654157, 41.959372968270785
449.00, 19, 37.966970, 23.772425, 91.411129, 5.205408, 56.336191491987826, 28.168095745993917
449.00, 20, 37.970864, 23.761858, 300.004062, 4.884129, 52.45524025064124, 26.227620125320623
449.00, 21, 37.970805, 23.761977, 300.004062, 4.884129, 54.380099201573096, 27.190049600786548
449.00, 22, 37.970549, 23.762485, 301.092558, 5.616441, 74.76554913577235, 37.38277456788617
449.00, 23, 37.970068, 23.763404, 311.678381, 5.421137, 96.15811277101591, 48.079056385507954
449.00, 24, 37.967461, 23.768916, 95.023134, 4.946208, 25.618236281439735, 12.809118140719866
449.00, 25, 37.967581, 23.767533, 94.034197, 4.590662, 38.480682674347364, 19.240341337173682
450.00, 16, 37.967127, 23.774100, 81.639112, 5.153207, 32.79622347400594, 16.39811173700297
450.00, 17, 37.970945, 23.761690, 300.004062, 4.884129, 89.10027969244152, 44.55013984622076
450.00, 18, 37.967018, 23.773169, 79.595158, 5.234089, 79.7740538615908, 39.8870269307954
450.00, 19, 37.966969, 23.772484, 89.378438, 5.205408, 44.218735025384206, 22.109367512692103
450.00, 20, 37.970887, 23.761810, 300.004062, 4.884129, 30.159419630854643, 15.079709815427321
450.00, 21, 37.970828, 23.761930, 300.004062, 4.884129, 86.59901812481661, 43.299509062408305
450.00, 22, 37.970576, 23.762431, 301.092558, 5.616441, 67.81427623516738, 33.90713811758369
450.00, 23, 37.970097, 23.763355, 305.385662, 5.421137, 46.70929701288373, 23.354648506441865
450.00, 24, 37.967456, 23.768972, 95.023134, 4.946208, 90.93878856449932, 45.46939428224966
450.00, 25, 37.967577, 23.767585, 94.034197, 4.590662, 66.20601721159294, 33.10300860579647
451.00, 16, 37.967132, 23.774159, 81.639112, 5.153207, 52.46522107439926, 26.23261053719963
451.00, 17, 37.970968, 23.761643, 300.004062, 4.884129, 24.64365210077537, 12.321826050387685
451.00, 18, 37.967026, 23.773228, 79.230807, 5.234089, 21.248571859817503, 10.624285929908751
451.00, 19, 37.966969, 23.772543, 88.829154, 5.205408, 71.24889745472882, 35.62444872736441
451.00, 20, 37.970910, 23.761763, 300.004062, 4.884129, 51.336138996016885, 25.668069498008446
451.00, 21, 37.970851, 23.761883, 300.004062, 4.884129, 72.52753438411443, 36.263767192057216
451.00, 22, 37.970604, 23.762378, 301.092558, 5.616441, 62.82791626120586, 31.413958130602925
451.00, 23, 37.970126, 23.763306, 305.385662, 5.421137, 20.208974573133638, 10.104487286566819
451.00, 24, 37.967451, 23.769027, 95.023134, 4.946208, 50.559132736106264, 25.279566368053132
451.00, 25, 37.967573, 23.767637, 94.034197, 4.590662, 41.369811744060634, 20.684905872030317
452.00, 16, 37.967139, 23.774217, 79.744982, 5.153207, 56.47498251603033, 28.23749125801516
452.00, 17, 37.970992, 23.761596, 300.004062, 4.884129, 79.60834457214368, 39.80417228607184
452.00, 18, 37.967033, 23.773287, 79.230807, 5.234089, 56.0099431602261, 28.004971580113054
452.00, 19, 37.966968, 23.772603, 88.829154, 5.205408, 21.843838420652716, 10.921919210326358
452.00, 20, 37.970933, 23.761716, 300.004062, 4.884129, 34.26206598340028, 17.13103299170014
452.00, 21, 37.970874, 23.761836, 300.004062, 4.884129, 72.52142541715948, 36.26071270857974
452.00, 22, 37.970631, 23.762324, 301.092558, 5.616441, 82.03943082586133, 41.019715412930665
452.00, 23, 37.970156, 23.763257, 305.385662, 5.421137, 92.9561531983054, 46.4780765991527
452.00, 24, 37.967445, 23.769083, 95.023134, 4.946208, 69.79428829330314, 34.89714414665157
452.00, 25, 37.967568, 23.767689, 94.034197, 4.590662, 68.36694904384447, 34.183474521922236
453.00, 16, 37.967146, 23.774275, 79.580053, 5.153207, 49.08897249268851, 24.544486246344256
453.00, 17, 37.971015, 23.761549, 300.004062, 4.884129, 57.9700679429068, 28.9850339714534
453.00, 18, 37.967041, 23.773346, 79.230807, 5.234089, 80.22174939136198, 40.11087469568099
453.00, 19, 37.966968, 23.772662, 88.829154, 5.205408, 36.174040304968734, 18.087020152484367
453.00, 20, 37.970956, 23.761668, 300.004062, 4.884129, 25.83956413797781, 12.919782068988905
453.00, 21, 37.970897, 23.761788, 300.004062, 4.884129, 56.90517412013377, 28.452587060066886
453.00, 22, 37.970658, 23.762270, 301.092558, 5.616441, 76.07931720069523, 38.039658600347614
453.00, 23, 37.970184, 23.763206, 303.109225, 5.421137, 24.072478044761283, 12.036239022380641
453.00, 24, 37.967440, 23.769139, 95.023134, 4.946208, 58.92893906205559, 29.46446953102779
453.00, 25, 37.967564, 23.767741, 94.034197, 4.590662, 55.695598890693844, 27.847799445346922
454.00, 16, 37.967153, 23.774333, 79.580053, 5.153207, 21.57112789200128, 10.78556394600064
454.00, 17, 37.971038, 23.761501, 300.004062, 4.884129, 30.79971874985202, 15.39985937492601
454.00, 18, 37.967048, 23.773405, 79.230807, 5.234089, 46.13407514832575, 23.067037574162875
454.00, 19, 37.966972, 23.772721, 83.392268, 5.205408, 38.74176829941236, 19.37088414970618
454.00, 20, 37.970979, 23.761621, 300.004062, 4.884129, 76.20734410671126, 38.10367205335563
454.00, 21, 37.970921, 23.761741, 300.004062, 4.884129, 74.6091164191555, 37.30455820957775
454.00, 22, 37.970686, 23.762216, 301.092558, 5.616441, 41.87898484098828, 20.93949242049414
454.00, 23, 37.970211, 23.763154, 301.439331, 5.421137, 65.40522980301793, 32.702614901508966
454.00, 24, 37.967436, 23.769195, 93.802586, 4.946208, 54.138767419532066, 27.069383709766033
454.00, 25, 37.967560, 23.767792, 94.034197, 4.590662, 54.55071328624714, 27.275356643123573
455.00, 16, 37.967159, 23.774391, 81.013749, 5.153207, 28.366545042835245, 14.183272521417623
455.00, 17, 37.971061, 23.761454, 300.004062, 4.884129, 63.588220123422765, 31.794110061711383
455.00, 18, 37.967056, 23.773463, 78.327836, 5.234089, 62.621678262053734, 31.310839131026867
455.00, 19, 37.966976, 23.772780, 82.362964, 5.205408, 62.53080491110769, 31.265402455553843
455.00, 20, 37.971002, 23.761574, 300.004062, 4.884129, 43.45458655352555, 21.727293276762776
455.00, 21, 37.970944, 23.761694, 300.004062, 4.884129, 64.00756438383071, 32.003782191915356
455.00, 22, 37.970713, 23.762163, 301.092558, 5.616441, 98.34758763582987, 49.173793817914934
455.00, 23, 37.970237, 23.763103, 301.439331, 5.421137, 79.75495998944083, 39.87747999472042
455.00, 24, 37.967432, 23.769251, 93.729517, 4.946208, 84.5955544636046, 42.2977772318023
455.00, 25, 37.967556, 23.767844, 94.034197, 4.590662, 56.681542702409985, 28.340771351204992
456.00, 16, 37.967164, 23.774449, 81.863111, 5.139877, 86.9040348766504, 43.4520174383252
456.00, 17, 37.971084, 23.761407, 300.004062, 4.884129, 72.18297983284161, 36.091489916420805
456.00, 18, 37.967064, 23.773522, 78.246507, 5.234089, 20.98746915376332, 10.49373457688166
456.00, 19, 37.966981, 23.772838, 82.362964, 5.205408, 70.69116431925478, 35.34558215962739
456.00, 20, 37.971025, 23.761527, 300.004062, 4.884129, 50.661957500786016, 25.330978750393008
456.00, 21, 37.970967, 23.761647, 300.004062, 4.884129, 87.8666972004558, 43.9333486002279
456.00, 22, 37.970740, 23.762109, 301.092558, 5.616441, 47.644172307455065, 23.822086153727533
456.00, 23, 37.970264, 23.763051, 301.439331, 5.421137, 75.87555485445701, 37.937777427228504
456.00, 24, 37.967427, 23.769307, 93.729517, 4.946208, 48.60640266758061, 24.303201333790305
456.00, 25, 37.967552, 23.767896, 94.034197, 4.590662, 37.32308937644813, 18.661544688224065
457.00, 16, 37.967168, 23.774496, 81.888812, 4.139877, 77.75300807482884, 38.87650403741442
457.00, 17, 37.971107, 23.761359, 299.643553, 4.884129, 83.34954241402984, 41.67477120701492
457.00, 18, 37.967073, 23.773581, 78.246507, 5.234089, 40.80378329357096, 20.40189164678548
457.00, 19, 37.966986, 23.772897, 82.362964, 5.205408, 52.10492929767838, 26.05246464883919
457.00, 20, 37.971049, 23.761479, 300.004062, 4.884129, 58.03075978465044, 29.01537989232522
457.00, 21, 37.970990, 23.761599, 300.004062, 4.884129, 57.867126011593584, 28.933563005796792
457.00, 22, 37.970767, 23.762055, 300.037164, 5.616441, 41.519688329599866, 20.759844164799933
457.00, 23, 37.970291, 23.763000, 301.439331, 5.421137, 70.11927451562046, 35.05963725781023
457.00, 24, 37.967423, 23.769363, 93.729517, 4.946208, 71.29741039372898, 35.64870519686449
457.00, 25, 37.967548, 23.767948, 94.034197, 4.590662, 50.90748241484899, 25.453741207424496
458.00, 16, 37.967170, 23.774531, 83.350575, 3.139877, 78.33274209093769, 39.16637104546884
458.00, 17, 37.971130, 23.761312, 299.483854, 4.884129, 56.785692690187425, 28.392846345093716
458.00, 18, 37.967081, 23.773639, 78.246507, 5.234089, 46.20747504044634, 23.10373752022317
458.00, 19, 37.966993, 23.772956, 80.019473, 5.205408, 47.92971715632151, 23.964858578160754
458.00, 20, 37.971072, 23.761432, 300.004062, 4.884129, 53.5145646370984, 26.7572823185492
458.00, 21, 37.971013, 23.761552, 300.004062, 4.884129, 87.45290934120182, 43.72645467060091
458.00, 22, 37.970794, 23.762000, 300.004062, 5.616441, 59.749841000508056, 29.874920500254028
458.00, 23, 37.970317, 23.762948, 301.439331, 5.421137, 42.702378716711024, 21.351189358355512
458.00, 24, 37.967419, 23.769419, 93.729517, 4.946208, 54.27919322313833, 27.139596611569168
458.00, 25, 37.967544, 23.768000, 94.034197, 4.590662, 52.95953133556569, 26.479765667782846
459.00, 16, 37.967173, 23.774578, 84.847466, 4.139877, 30.924256964523135, 15.462128482261567
459.00, 17, 37.971152, 23.761264, 299.483854, 4.884129, 46.089147276994034, 23.044573638497017
459.00, 18, 37.967089, 23.773698, 78.246507, 5.234089, 63.58133823164661, 31.790669115823306
459.00, 19, 37.967000, 23.773015, 79.748801, 5.205408, 67.01633366369677, 33.508166831848385
459.00, 20, 37.971095, 23.761385, 299.915818, 4.884129, 47.86260941397393, 23.931304706986964
459.00, 21, 37.971036, 23.761505, 300.004062, 4.884129, 57.63620839698141, 28.81810419849071
459.00, 22, 37.970820, 23.761946, 300.004062, 5.616441, 53.35759287963833, 26.678796439819163
459.00, 23, 37.970344, 23.762896, 301.439331, 5.421137, 55.133716361081426, 27.566858180540716
459.00, 24, 37.967415, 23.769475, 93.729517, 4.946208, 50.09903264940194, 25.04951632470097
459.00, 25, 37.967540, 23.768052, 94.034197, 4.590662, 24.234877733945154, 12.117438866972577
460.00, 16, 37.967173, 23.774637, 88.184992, 5.139877, 92.8815637193667, 46.44078185968335
460.00, 17, 37.971175, 23.761217, 299.483854, 4.884129, 91.71850085021981, 45.859250425109906
460.00, 18, 37.967095, 23.773757, 80.895505, 5.234089, 71.16780024685775, 35.583900123428876
460.00, 19, 37.967007, 23.773073, 79.748801, 5.205408, 60.076795124918554, 30.03839756245928
460.00, 20, 37.971117, 23.761337, 299.483854, 4.884129, 55.4864213242972, 27.7432106621486
460.00, 21, 37.971059, 23.761457, 300.004062, 4.884129, 58.578717720215465, 29.289358860107733
460.00, 22, 37.970847, 23.761892, 300.004062, 5.616441, 80.12720483720335, 40.063602418601675
460.00, 23, 37.970370, 23.762844, 300.158079, 5.421137, 77.18650212217612, 38.59325106108806
460.00, 24, 37.967411, 23.769531, 93.729517, 4.946208, 48.11259227555044, 24.05629613777522
460.00, 25, 37.967535, 23.768104, 94.034197, 4.590662, 52.96526197288309, 26.482630986441546
461.00, 17, 37.971198, 23.761169, 299.483854, 4.884129, 46.26378193135884, 23.13189096567942
461.00, 18, 37.967101, 23.773816, 81.639112, 5.234089, 61.810395894626254, 30.90519794731313
461.00, 19, 37.967014, 23.773132, 79.748801, 5.205408, 76.29249413738152, 38.14624706869076
461.00, 20, 37.971140, 23.761290, 299.483854, 4.884129, 69.10237570883932, 34.55118785441966
461.00, 21, 37.971082, 23.761410, 300.004062, 4.884129, 42.93016025539073, 21.465080127695366
461.00, 22, 37.970874, 23.761837, 300.004062, 5.616441, 76.07278636041809, 38.036393180209046
461.00, 23, 37.970396, 23.762791, 300.068583, 5.421137, 73.75252049877727, 36.876260249388636
461.00, 24, 37.967406, 23.769587, 93.729517, 4.946208, 78.6339321418784, 39.3169660709392
461.00, 25, 37.967531, 23.768156, 94.034197, 4.590662, 27.252888083457705, 13.626444041728853
462.00, 17, 37.971221, 23.761122, 299.483854, 4.884129, 42.551573795025234, 21.275786897512617
462.00, 18, 37.967106, 23.773875, 81.639112, 5.234089, 78.79409365088955, 39.397046825444775
462.00, 19, 37.967021, 23.773190, 79.403539, 5.205408, 39.42280026552716, 19.71140013276358
462.00, 20, 37.971163, 23.761242, 299.483854, 4.884129, 26.125931665692114, 13.062965832846057
462.00, 21, 37.971105, 23.761363, 299.679928, 4.884129, 49.569888177216285, 24.784944088608142
462.00, 22, 37.970900, 23.761783, 300.004062, 5.616441, 61.8164373846904, 30.9082186923452
462.00, 23, 37.970421, 23.762739, 300.068583, 5.421137, 74.92549914698276, 37.46274957349138
462.00, 24, 37.967402, 23.769643, 94.385065, 4.946208, 73.61786929315414, 36.80893464657707
462.00, 25, 37.967527, 23.768208, 94.290079, 4.590662, 53.21291995463469, 26.60645997731735
463.00, 17, 37.971244, 23.761074, 299.483854, 4.884129, 41.61479597368864, 20.80739798684432
463.00, 18, 37.967111, 23.773934, 81.639112, 5.234089, 34.64237218905124, 17.32118609452562
